t,neuron_id,threshold
446,14,0.897888
446,15,0.272443
446,16,0.419920
446,17,0.779024
446,18,0.027340
446,19,0.520862
446,20,0.862058
446,21,0.628034
446,22,0.249924
446,23,0.137945
446,24,0.207527
446,25,0.025621
446,26,0.615965
446,27,0.784441
446,28,0.496989
446,29,0.926334
446,30,0.469177
446,31,0.895633
446,32,0.534176
446,33,0.835375
446,34,0.984969
446,35,0.450065
446,36,0.587655
446,37,0.396316
446,38,0.153473
446,39,0.162516
446,40,0.586067
446,41,0.143896
446,42,0.416580
446,43,0.424656
446,44,0.561450
446,45,0.724850
446,46,0.187297
446,47,0.368713
446,48,0.048120
446,49,0.252859
446,50,0.503792
446,51,0.662977
446,52,0.358448
446,53,0.840129
446,54,0.245963
446,55,0.783479
446,56,0.478297
446,57,0.946381
446,58,0.972174
446,59,0.052664
446,60,0.114185
446,61,0.625914
446,62,0.483485
446,63,0.221074
446,64,0.674055
446,65,0.827397
446,66,0.131165
446,67,0.173015
446,68,0.349261
446,69,0.813377
446,70,0.727878
446,71,0.678832
446,72,0.810135
446,73,0.538366
446,74,0.288182
446,75,0.621034
446,76,0.261770
446,77,0.397688
446,78,0.397501
446,79,0.309329
446,80,0.386030
446,81,0.131397
446,82,0.208406
446,83,0.975505
446,84,0.272823
446,85,0.346322
446,86,0.979483
446,87,0.650600
446,88,0.306057
446,89,0.918025
446,90,0.539170
446,91,0.283675
446,92,0.777455
446,93,0.503995
446,94,0.684369
446,95,0.992632
446,96,0.256181
446,97,0.606182
446,98,0.215650
446,99,0.433844
447,0,0.770115
447,1,0.328473
447,2,0.450570
447,3,0.185740
447,4,0.467105
447,5,0.356994
447,6,0.998576
447,7,0.277425
447,8,0.303391
447,9,0.162622
447,10,0.719769
447,11,0.580577
447,12,0.020538
447,13,0.393325
447,14,0.897888
447,15,0.272443
447,16,0.419920
447,17,0.779024
447,18,0.027340
447,19,0.520862
447,20,0.862058
447,21,0.628034
447,22,0.249924
447,23,0.137945
447,24,0.207527
447,25,0.025621
447,26,0.615965
447,27,0.784441
447,28,0.496989
447,29,0.926334
447,30,0.469177
447,31,0.895633
447,32,0.534176
447,33,0.835375
447,34,0.984969
447,35,0.450065
447,36,0.587655
447,37,0.396316
447,38,0.153473
447,39,0.162516
447,40,0.586067
447,41,0.143896
447,42,0.416580
447,43,0.424656
447,44,0.561450
447,45,0.724850
447,46,0.187297
447,47,0.368713
447,48,0.048120
447,49,0.252859
447,50,0.503792
447,51,0.662977
447,52,0.358448
447,53,0.840129
447,54,0.245963
447,55,0.783479
447,56,0.478297
447,57,0.946381
447,58,0.972174
447,59,0.052664
447,60,0.114185
447,61,0.625914
447,62,0.483485
447,63,0.221074
447,64,0.674055
447,65,0.827397
447,66,0.131165
447,67,0.173015
447,68,0.349261
447,69,0.813377
447,70,0.727878
447,71,0.678832
447,72,0.810135
447,73,0.538366
447,74,0.288182
447,75,0.621034
447,76,0.261770
447,77,0.397688
447,78,0.397501
447,79,0.309329
447,80,0.386030
447,81,0.131397
447,82,0.208406
447,83,0.975505
447,84,0.272823
447,85,0.346322
447,86,0.979483
447,87,0.650600
447,88,0.306057
447,89,0.918025
447,90,0.539170
447,91,0.283675
447,92,0.777455
447,93,0.503995
447,94,0.684369
447,95,0.992632
447,96,0.256181
447,97,0.606182
447,98,0.215650
447,99,0.433844
448,0,0.770115
448,1,0.328473
448,2,0.450570
448,3,0.185740
448,4,0.467105
448,5,0.356994
448,6,0.998576
448,7,0.277425
448,8,0.303391
448,9,0.162622
448,10,0.719769
448,11,0.580577
448,12,0.020538
448,13,0.393325
448,14,0.897888
448,15,0.272443
448,16,0.419920
448,17,0.779024
448,18,0.027340
448,19,0.520862
448,20,0.862058
448,21,0.628034
448,22,0.249924
448,23,0.137945
448,24,0.207527
448,25,0.025621
448,26,0.615965
448,27,0.784441
448,28,0.496989
448,29,0.926334
448,30,0.469177
448,31,0.895633
448,32,0.534176
448,33,0.835375
448,34,0.984969
448,35,0.450065
448,36,0.587655
448,37,0.396316
448,38,0.153473
448,39,0.162516
448,40,0.586067
448,41,0.143896
448,42,0.416580
448,43,0.424656
448,44,0.561450
448,45,0.724850
448,46,0.187297
448,47,0.368713
448,48,0.048120
448,49,0.252859
448,50,0.503792
448,51,0.662977
448,52,0.358448
448,53,0.840129
448,54,0.245963
448,55,0.783479
448,56,0.478297
448,57,0.946381
448,58,0.972174
448,59,0.052664
448,60,0.114185
448,61,0.625914
448,62,0.483485
448,63,0.221074
448,64,0.674055
448,65,0.827397
448,66,0.131165
448,67,0.173015
448,68,0.349261
448,69,0.813377
448,70,0.727878
448,71,0.678832
448,72,0.810135
448,73,0.538366
448,74,0.288182
448,75,0.621034
448,76,0.261770
448,77,0.397688
448,78,0.397501
448,79,0.309329
448,80,0.386030
448,81,0.131397
448,82,0.208406
448,83,0.975505
448,84,0.272823
448,85,0.346322
448,86,0.979483
448,87,0.650600
448,88,0.306057
448,89,0.918025
448,90,0.539170
448,91,0.283675
448,92,0.777455
448,93,0.503995
448,94,0.684369
448,95,0.992632
448,96,0.256181
448,97,0.606182
448,98,0.215650
448,99,0.433844
449,0,0.770115
449,1,0.328473
449,2,0.450570
449,3,0.185740
449,4,0.467105
449,5,0.356994
449,6,0.998576
449,7,0.277425
449,8,0.303391
449,9,0.162622
449,10,0.719769
449,11,0.580577
449,12,0.020538
449,13,0.393325
449,14,0.897888
449,15,0.272443
449,16,0.419920
449,17,0.779024
449,18,0.027340
449,19,0.520862
449,20,0.862058
449,21,0.628034
449,22,0.249924
449,23,0.137945
449,24,0.207527
449,25,0.025621
449,26,0.615965
449,27,0.784441
449,28,0.496989
449,29,0.926334
449,30,0.469177
449,31,0.895633
449,32,0.534176
449,33,0.835375
449,34,0.984969
449,35,0.450065
449,36,0.587655
449,37,0.396316
449,38,0.153473
449,39,0.162516
449,40,0.586067
449,41,0.143896
449,42,0.416580
449,43,0.424656
449,44,0.561450
449,45,0.724850
449,46,0.187297
449,47,0.368713
449,48,0.048120
449,49,0.252859
449,50,0.503792
449,51,0.662977
449,52,0.358448
449,53,0.840129
449,54,0.245963
449,55,0.783479
449,56,0.478297
449,57,0.946381
449,58,0.972174
449,59,0.052664
449,60,0.114185
449,61,0.625914
449,62,0.483485
449,63,0.221074
449,64,0.674055
449,65,0.827397
449,66,0.131165
449,67,0.173015
449,68,0.349261
449,69,0.813377
449,70,0.727878
449,71,0.678832
449,72,0.810135
449,73,0.538366
449,74,0.288182
449,75,0.621034
449,76,0.261770
449,77,0.397688
449,78,0.397501
449,79,0.309329
449,80,0.386030
449,81,0.131397
449,82,0.208406
449,83,0.975505
449,84,0.272823
449,85,0.346322
449,86,0.979483
449,87,0.650600
449,88,0.306057
449,89,0.918025
449,90,0.539170
449,91,0.283675
449,92,0.777455
449,93,0.503995
449,94,0.684369
449,95,0.992632
449,96,0.256181
449,97,0.606182
449,98,0.215650
449,99,0.433844
450,0,0.770115
450,1,0.328473
450,2,0.450570
450,3,0.185740
450,4,0.467105
450,5,0.356994
450,6,0.998576
450,7,0.277425
450,8,0.303391
450,9,0.162622
450,10,0.719769
450,11,0.580577
450,12,0.020538
450,13,0.393325
450,14,0.897888
450,15,0.272443
450,16,0.419920
450,17,0.779024
450,18,0.027340
450,19,0.520862
450,20,0.862058
450,21,0.628034
450,22,0.249924
450,23,0.137945
450,24,0.207527
450,25,0.025621
450,26,0.615965
450,27,0.784441
450,28,0.496989
450,29,0.926334
450,30,0.469177
450,31,0.895633
450,32,0.534176
450,33,0.835375
450,34,0.984969
450,35,0.450065
450,36,0.587655
450,37,0.396316
450,38,0.153473
450,39,0.162516
450,40,0.586067
450,41,0.143896
450,42,0.416580
450,43,0.424656
450,44,0.561450
450,45,0.724850
450,46,0.187297
450,47,0.368713
450,48,0.048120
450,49,0.252859
450,50,0.503792
450,51,0.662977
450,52,0.358448
450,53,0.840129
450,54,0.245963
450,55,0.783479
450,56,0.478297
450,57,0.946381
450,58,0.972174
450,59,0.052664
450,60,0.114185
450,61,0.625914
450,62,0.483485
450,63,0.221074
450,64,0.674055
450,65,0.827397
450,66,0.131165
450,67,0.173015
450,68,0.349261
450,69,0.813377
450,70,0.727878
450,71,0.678832
450,72,0.810135
450,73,0.538366
450,74,0.288182
450,75,0.621034
450,76,0.261770
450,77,0.397688
450,78,0.397501
450,79,0.309329
450,80,0.386030
450,81,0.131397
450,82,0.208406
450,83,0.975505
450,84,0.272823
450,85,0.346322
450,86,0.979483
450,87,0.650600
450,88,0.306057
450,89,0.918025
450,90,0.539170
450,91,0.283675
450,92,0.777455
450,93,0.503995
450,94,0.684369
450,95,0.992632
450,96,0.256181
450,97,0.606182
450,98,0.215650
450,99,0.433844
451,0,0.770115
451,1,0.328473
451,2,0.450570
451,3,0.185740
451,4,0.467105
451,5,0.356994
451,6,0.998576
451,7,0.277425
451,8,0.303391
451,9,0.162622
451,10,0.719769
451,11,0.580577
451,12,0.020538
451,13,0.393325
451,14,0.897888
451,15,0.272443
451,16,0.419920
451,17,0.779024
451,18,0.027340
451,19,0.520862
451,20,0.862058
451,21,0.628034
451,22,0.249924
451,23,0.137945
451,24,0.207527
451,25,0.025621
451,26,0.615965
451,27,0.784441
451,28,0.496989
451,29,0.926334
451,30,0.469177
451,31,0.895633
451,32,0.534176
451,33,0.835375
451,34,0.984969
451,35,0.450065
451,36,0.587655
451,37,0.396316
451,38,0.153473
451,39,0.162516
451,40,0.586067
451,41,0.143896
451,42,0.416580
451,43,0.424656
451,44,0.561450
451,45,0.724850
451,46,0.187297
451,47,0.368713
451,48,0.048120
451,49,0.252859
451,50,0.503792
451,51,0.662977
451,52,0.358448
451,53,0.840129
451,54,0.245963
451,55,0.783479
451,56,0.478297
451,57,0.946381
451,58,0.972174
451,59,0.052664
451,60,0.114185
451,61,0.625914
451,62,0.483485
451,63,0.221074
451,64,0.674055
451,65,0.827397
451,66,0.131165
451,67,0.173015
451,68,0.349261
451,69,0.813377
451,70,0.727878
451,71,0.678832
451,72,0.810135
451,73,0.538366
451,74,0.288182
451,75,0.621034
451,76,0.261770
451,77,0.397688
451,78,0.397501
451,79,0.309329
451,80,0.386030
451,81,0.131397
451,82,0.208406
451,83,0.975505
451,84,0.272823
451,85,0.346322
451,86,0.979483
451,87,0.650600
451,88,0.306057
451,89,0.918025
451,90,0.539170
451,91,0.283675
451,92,0.777455
451,93,0.503995
451,94,0.684369
451,95,0.992632
451,96,0.256181
451,97,0.606182
451,98,0.215650
451,99,0.433844
452,0,0.770115
452,1,0.328473
452,2,0.450570
452,3,0.185740
452,4,0.467105
452,5,0.356994
452,6,0.998576
452,7,0.277425
452,8,0.303391
452,9,0.162622
452,10,0.719769
452,11,0.580577
452,12,0.020538
452,13,0.393325
452,14,0.897888
452,15,0.272443
452,16,0.419920
452,17,0.779024
452,18,0.027340
452,19,0.520862
452,20,0.862058
452,21,0.628034
452,22,0.249924
452,23,0.137945
452,24,0.207527
452,25,0.025621
452,26,0.615965
452,27,0.784441
452,28,0.496989
452,29,0.926334
452,30,0.469177
452,31,0.895633
452,32,0.534176
452,33,0.835375
452,34,0.984969
452,35,0.450065
452,36,0.587655
452,37,0.396316
452,38,0.153473
452,39,0.162516
452,40,0.586067
452,41,0.143896
452,42,0.416580
452,43,0.424656
452,44,0.561450
452,45,0.724850
452,46,0.187297
452,47,0.368713
452,48,0.048120
452,49,0.252859
452,50,0.503792
452,51,0.662977
452,52,0.358448
452,53,0.840129
452,54,0.245963
452,55,0.783479
452,56,0.478297
452,57,0.946381
452,58,0.972174
452,59,0.052664
452,60,0.114185
452,61,0.625914
452,62,0.483485
452,63,0.221074
452,64,0.674055
452,65,0.827397
452,66,0.131165
452,67,0.173015
452,68,0.349261
452,69,0.813377
452,70,0.727878
452,71,0.678832
452,72,0.810135
452,73,0.538366
452,74,0.288182
452,75,0.621034
452,76,0.261770
452,77,0.397688
452,78,0.397501
452,79,0.309329
452,80,0.386030
452,81,0.131397
452,82,0.208406
452,83,0.975505
452,84,0.272823
452,85,0.346322
452,86,0.979483
452,87,0.650600
452,88,0.306057
452,89,0.918025
452,90,0.539170
452,91,0.283675
452,92,0.777455
452,93,0.503995
452,94,0.684369
452,95,0.992632
452,96,0.256181
452,97,0.606182
452,98,0.215650
452,99,0.433844
453,0,0.770115
453,1,0.328473
453,2,0.450570
453,3,0.185740
453,4,0.467105
453,5,0.356994
453,6,0.998576
453,7,0.277425
453,8,0.303391
453,9,0.162622
453,10,0.719769
453,11,0.580577
453,12,0.020538
453,13,0.393325
453,14,0.897888
453,15,0.272443
453,16,0.419920
453,17,0.779024
453,18,0.027340
453,19,0.520862
453,20,0.862058
453,21,0.628034
453,22,0.249924
453,23,0.137945
453,24,0.207527
453,25,0.025621
453,26,0.615965
453,27,0.784441
453,28,0.496989
453,29,0.926334
453,30,0.469177
453,31,0.895633
453,32,0.534176
453,33,0.835375
453,34,0.984969
453,35,0.450065
453,36,0.587655
453,37,0.396316
453,38,0.153473
453,39,0.162516
453,40,0.586067
453,41,0.143896
453,42,0.416580
453,43,0.424656
453,44,0.561450
453,45,0.724850
453,46,0.187297
453,47,0.368713
453,48,0.048120
453,49,0.252859
453,50,0.503792
453,51,0.662977
453,52,0.358448
453,53,0.840129
453,54,0.245963
453,55,0.783479
453,56,0.478297
453,57,0.946381
453,58,0.972174
453,59,0.052664
453,60,0.114185
453,61,0.625914
453,62,0.483485
453,63,0.221074
453,64,0.674055
453,65,0.827397
453,66,0.131165
453,67,0.173015
453,68,0.349261
453,69,0.813377
453,70,0.727878
453,71,0.678832
453,72,0.810135
453,73,0.538366
453,74,0.288182
453,75,0.621034
453,76,0.261770
453,77,0.397688
453,78,0.397501
453,79,0.309329
453,80,0.386030
453,81,0.131397
453,82,0.208406
453,83,0.975505
453,84,0.272823
453,85,0.346322
453,86,0.979483
453,87,0.650600
453,88,0.306057
453,89,0.918025
453,90,0.539170
453,91,0.283675
453,92,0.777455
453,93,0.503995
453,94,0.684369
453,95,0.992632
453,96,0.256181
453,97,0.606182
453,98,0.215650
453,99,0.433844
454,0,0.770115
454,1,0.328473
454,2,0.450570
454,3,0.185740
454,4,0.467105
454,5,0.356994
454,6,0.998576
454,7,0.277425
454,8,0.303391
454,9,0.162622
454,10,0.719769
454,11,0.580577
454,12,0.020538
454,13,0.393325
454,14,0.897888
454,15,0.272443
454,16,0.419920
454,17,0.779024
454,18,0.027340
454,19,0.520862
454,20,0.862058
454,21,0.628034
454,22,0.249924
454,23,0.137945
454,24,0.207527
454,25,0.025621
454,26,0.615965
454,27,0.784441
454,28,0.496989
454,29,0.926334
454,30,0.469177
454,31,0.895633
454,32,0.534176
454,33,0.835375
454,34,0.984969
454,35,0.450065
454,36,0.587655
454,37,0.396316
454,38,0.153473
454,39,0.162516
454,40,0.586067
454,41,0.143896
454,42,0.416580
454,43,0.424656
454,44,0.561450
454,45,0.724850
454,46,0.187297
454,47,0.368713
454,48,0.048120
454,49,0.252859
454,50,0.503792
454,51,0.662977
454,52,0.358448
454,53,0.840129
454,54,0.245963
454,55,0.783479
454,56,0.478297
454,57,0.946381
454,58,0.972174
454,59,0.052664
454,60,0.114185
454,61,0.625914
454,62,0.483485
454,63,0.221074
454,64,0.674055
454,65,0.827397
454,66,0.131165
454,67,0.173015
454,68,0.349261
454,69,0.813377
454,70,0.727878
454,71,0.678832
454,72,0.810135
454,73,0.538366
454,74,0.288182
454,75,0.621034
454,76,0.261770
454,77,0.397688
454,78,0.397501
454,79,0.309329
454,80,0.386030
454,81,0.131397
454,82,0.208406
454,83,0.975505
454,84,0.272823
454,85,0.346322
454,86,0.979483
454,87,0.650600
454,88,0.306057
454,89,0.918025
454,90,0.539170
454,91,0.283675
454,92,0.777455
454,93,0.503995
454,94,0.684369
454,95,0.992632
454,96,0.256181
454,97,0.606182
454,98,0.215650
454,99,0.433844
455,0,0.770115
455,1,0.328473
455,2,0.450570
455,3,0.185740
455,4,0.467105
455,5,0.356994
455,6,0.998576
455,7,0.277425
455,8,0.303391
455,9,0.162622
455,10,0.719769
455,11,0.580577
455,12,0.020538
455,13,0.393325
455,14,0.897888
455,15,0.272443
455,16,0.419920
455,17,0.779024
455,18,0.027340
455,19,0.520862
455,20,0.862058
455,21,0.628034
455,22,0.249924
455,23,0.137945
455,24,0.207527
455,25,0.025621
455,26,0.615965
455,27,0.784441
455,28,0.496989
455,29,0.926334
455,30,0.469177
455,31,0.895633
455,32,0.534176
455,33,0.835375
455,34,0.984969
455,35,0.450065
455,36,0.587655
455,37,0.396316
455,38,0.153473
455,39,0.162516
455,40,0.586067
455,41,0.143896
455,42,0.416580
455,43,0.424656
455,44,0.561450
455,45,0.724850
455,46,0.187297
455,47,0.368713
455,48,0.048120
455,49,0.252859
455,50,0.503792
455,51,0.662977
455,52,0.358448
455,53,0.840129
455,54,0.245963
455,55,0.783479
455,56,0.478297
455,57,0.946381
455,58,0.972174
455,59,0.052664
455,60,0.114185
455,61,0.625914
455,62,0.483485
455,63,0.221074
455,64,0.674055
455,65,0.827397
455,66,0.131165
455,67,0.173015
455,68,0.349261
455,69,0.813377
455,70,0.727878
455,71,0.678832
455,72,0.810135
455,73,0.538366
455,74,0.288182
455,75,0.621034
455,76,0.261770
455,77,0.397688
455,78,0.397501
455,79,0.309329
455,80,0.386030
455,81,0.131397
455,82,0.208406
455,83,0.975505
455,84,0.272823
455,85,0.346322
455,86,0.979483
455,87,0.650600
455,88,0.306057
455,89,0.918025
455,90,0.539170
455,91,0.283675
455,92,0.777455
455,93,0.503995
455,94,0.684369
455,95,0.992632
455,96,0.256181
455,97,0.606182
455,98,0.215650
455,99,0.433844
456,0,0.770115
456,1,0.328473
456,2,0.450570
456,3,0.185740
456,4,0.467105
456,5,0.356994
456,6,0.998576
456,7,0.277425
456,8,0.303391
456,9,0.162622
456,10,0.719769
456,11,0.580577
456,12,0.020538
456,13,0.393325
456,14,0.897888
456,15,0.272443
456,16,0.419920
456,17,0.779024
456,18,0.027340
456,19,0.520862
456,20,0.862058
456,21,0.628034
456,22,0.249924
456,23,0.137945
456,24,0.207527
456,25,0.025621
456,26,0.615965
456,27,0.784441
456,28,0.496989
456,29,0.926334
456,30,0.469177
456,31,0.895633
456,32,0.534176
456,33,0.835375
456,34,0.984969
456,35,0.450065
456,36,0.587655
456,37,0.396316
456,38,0.153473
456,39,0.162516
456,40,0.586067
456,41,0.143896
456,42,0.416580
456,43,0.424656
456,44,0.561450
456,45,0.724850
456,46,0.187297
456,47,0.368713
456,48,0.048120
456,49,0.252859
456,50,0.503792
456,51,0.662977
456,52,0.358448
456,53,0.840129
456,54,0.245963
456,55,0.783479
456,56,0.478297
456,57,0.946381
456,58,0.972174
456,59,0.052664
456,60,0.114185
456,61,0.625914
456,62,0.483485
456,63,0.221074
456,64,0.674055
456,65,0.827397
456,66,0.131165
456,67,0.173015
456,68,0.349261
456,69,0.813377
456,70,0.727878
456,71,0.678832
456,72,0.810135
456,73,0.538366
456,74,0.288182
456,75,0.621034
456,76,0.261770
456,77,0.397688
456,78,0.397501
456,79,0.309329
456,80,0.386030
456,81,0.131397
456,82,0.208406
456,83,0.975505
456,84,0.272823
456,85,0.346322
456,86,0.979483
456,87,0.650600
456,88,0.306057
456,89,0.918025
456,90,0.539170
456,91,0.283675
456,92,0.777455
456,93,0.503995
456,94,0.684369
456,95,0.992632
456,96,0.256181
456,97,0.606182
456,98,0.215650
456,99,0.433844
457,0,0.770115
457,1,0.328473
457,2,0.450570
457,3,0.185740
457,4,0.467105
457,5,0.356994
457,6,0.998576
457,7,0.277425
457,8,0.303391
457,9,0.162622
457,10,0.719769
457,11,0.580577
457,12,0.020538
457,13,0.393325
457,14,0.897888
457,15,0.272443
457,16,0.419920
457,17,0.779024
457,18,0.027340
457,19,0.520862
457,20,0.862058
457,21,0.628034
457,22,0.249924
457,23,0.137945
457,24,0.207527
457,25,0.025621
457,26,0.615965
457,27,0.784441
457,28,0.496989
457,29,0.926334
457,30,0.469177
457,31,0.895633
457,32,0.534176
457,33,0.835375
457,34,0.984969
457,35,0.450065
457,36,0.587655
457,37,0.396316
457,38,0.153473
457,39,0.162516
457,40,0.586067
457,41,0.143896
457,42,0.416580
457,43,0.424656
457,44,0.561450
457,45,0.724850
457,46,0.187297
457,47,0.368713
457,48,0.048120
457,49,0.252859
457,50,0.503792
457,51,0.662977
457,52,0.358448
457,53,0.840129
457,54,0.245963
457,55,0.783479
457,56,0.478297
457,57,0.946381
457,58,0.972174
457,59,0.052664
457,60,0.114185
457,61,0.625914
457,62,0.483485
457,63,0.221074
457,64,0.674055
457,65,0.827397
457,66,0.131165
457,67,0.173015
457,68,0.349261
457,69,0.813377
457,70,0.727878
457,71,0.678832
457,72,0.810135
457,73,0.538366
457,74,0.288182
457,75,0.621034
457,76,0.261770
457,77,0.397688
457,78,0.397501
457,79,0.309329
457,80,0.386030
457,81,0.131397
457,82,0.208406
457,83,0.975505
457,84,0.272823
457,85,0.346322
457,86,0.979483
457,87,0.650600
457,88,0.306057
457,89,0.918025
457,90,0.539170
457,91,0.283675
457,92,0.777455
457,93,0.503995
457,94,0.684369
457,95,0.992632
457,96,0.256181
457,97,0.606182
457,98,0.215650
457,99,0.433844
458,0,0.770115
458,1,0.328473
458,2,0.450570
458,3,0.185740
458,4,0.467105
458,5,0.356994
458,6,0.998576
458,7,0.277425
458,8,0.303391
458,9,0.162622
458,10,0.719769
458,11,0.580577
458,12,0.020538
458,13,0.393325
458,14,0.897888
458,15,0.272443
458,16,0.419920
458,17,0.779024
458,18,0.027340
458,19,0.520862
458,20,0.862058
458,21,0.628034
458,22,0.249924
458,23,0.137945
458,24,0.207527
458,25,0.025621
458,26,0.615965
458,27,0.784441
458,28,0.496989
458,29,0.926334
458,30,0.469177
458,31,0.895633
458,32,0.534176
458,33,0.835375
458,34,0.984969
458,35,0.450065
458,36,0.587655
458,37,0.396316
458,38,0.153473
458,39,0.162516
458,40,0.586067
458,41,0.143896
458,42,0.416580
458,43,0.424656
458,44,0.561450
458,45,0.724850
458,46,0.187297
458,47,0.368713
458,48,0.048120
458,49,0.252859
458,50,0.503792
458,51,0.662977
458,52,0.358448
458,53,0.840129
458,54,0.245963
458,55,0.783479
458,56,0.478297
458,57,0.946381
458,58,0.972174
458,59,0.052664
458,60,0.114185
458,61,0.625914
458,62,0.483485
458,63,0.221074
458,64,0.674055
458,65,0.827397
458,66,0.131165
458,67,0.173015
458,68,0.349261
458,69,0.813377
458,70,0.727878
458,71,0.678832
458,72,0.810135
458,73,0.538366
458,74,0.288182
458,75,0.621034
458,76,0.261770
458,77,0.397688
458,78,0.397501
458,79,0.309329
458,80,0.386030
458,81,0.131397
458,82,0.208406
458,83,0.975505
458,84,0.272823
458,85,0.346322
458,86,0.979483
458,87,0.650600
458,88,0.306057
458,89,0.918025
458,90,0.539170
458,91,0.283675
458,92,0.777455
458,93,0.503995
458,94,0.684369
458,95,0.992632
458,96,0.256181
458,97,0.606182
458,98,0.215650
458,99,0.433844
459,0,0.770115
459,1,0.328473
459,2,0.450570
459,3,0.185740
459,4,0.467105
459,5,0.356994
459,6,0.998576
459,7,0.277425
459,8,0.303391
459,9,0.162622
459,10,0.719769
459,11,0.580577
459,12,0.020538
459,13,0.393325
459,14,0.897888
459,15,0.272443
459,16,0.419920
459,17,0.779024
459,18,0.027340
459,19,0.520862
459,20,0.862058
459,21,0.628034
459,22,0.249924
459,23,0.137945
459,24,0.207527
459,25,0.025621
459,26,0.615965
459,27,0.784441
459,28,0.496989
459,29,0.926334
459,30,0.469177
459,31,0.895633
459,32,0.534176
459,33,0.835375
459,34,0.984969
459,35,0.450065
459,36,0.587655
459,37,0.396316
459,38,0.153473
459,39,0.162516
459,40,0.586067
459,41,0.143896
459,42,0.416580
459,43,0.424656
459,44,0.561450
459,45,0.724850
459,46,0.187297
459,47,0.368713
459,48,0.048120
459,49,0.252859
459,50,0.503792
459,51,0.662977
459,52,0.358448
459,53,0.840129
459,54,0.245963
459,55,0.783479
459,56,0.478297
459,57,0.946381
459,58,0.972174
459,59,0.052664
459,60,0.114185
459,61,0.625914
459,62,0.483485
459,63,0.221074
459,64,0.674055
459,65,0.827397
459,66,0.131165
459,67,0.173015
459,68,0.349261
459,69,0.813377
459,70,0.727878
459,71,0.678832
459,72,0.810135
459,73,0.538366
459,74,0.288182
459,75,0.621034
459,76,0.261770
459,77,0.397688
459,78,0.397501
459,79,0.309329
459,80,0.386030
459,81,0.131397
459,82,0.208406
459,83,0.975505
459,84,0.272823
459,85,0.346322
459,86,0.979483
459,87,0.650600
459,88,0.306057
459,89,0.918025
459,90,0.539170
459,91,0.283675
459,92,0.777455
459,93,0.503995
459,94,0.684369
459,95,0.992632
459,96,0.256181
459,97,0.606182
459,98,0.215650
459,99,0.433844
460,0,0.770115
460,1,0.328473
460,2,0.450570
460,3,0.185740
460,4,0.467105
460,5,0.356994
460,6,0.998576
460,7,0.277425
460,8,0.303391
460,9,0.162622
460,10,0.719769
460,11,0.580577
460,12,0.020538
460,13,0.393325
460,14,0.897888
460,15,0.272443
460,16,0.419920
460,17,0.779024
460,18,0.027340
460,19,0.520862
460,20,0.862058
460,21,0.628034
460,22,0.249924
460,23,0.137945
460,24,0.207527
460,25,0.025621
460,26,0.615965
460,27,0.784441
460,28,0.496989
460,29,0.926334
460,30,0.469177
460,31,0.895633
460,32,0.534176
460,33,0.835375
460,34,0.984969
460,35,0.450065
460,36,0.587655
460,37,0.396316
460,38,0.153473
460,39,0.162516
460,40,0.586067
460,41,0.143896
460,42,0.416580
460,43,0.424656
460,44,0.561450
460,45,0.724850
460,46,0.187297
460,47,0.368713
460,48,0.048120
460,49,0.252859
460,50,0.503792
460,51,0.662977
460,52,0.358448
460,53,0.840129
460,54,0.245963
460,55,0.783479
460,56,0.478297
460,57,0.946381
460,58,0.972174
460,59,0.052664
460,60,0.114185
460,61,0.625914
460,62,0.483485
460,63,0.221074
460,64,0.674055
460,65,0.827397
460,66,0.131165
460,67,0.173015
460,68,0.349261
460,69,0.813377
460,70,0.727878
460,71,0.678832
460,72,0.810135
460,73,0.538366
460,74,0.288182
460,75,0.621034
460,76,0.261770
460,77,0.397688
460,78,0.397501
460,79,0.309329
460,80,0.386030
460,81,0.131397
460,82,0.208406
460,83,0.975505
460,84,0.272823
460,85,0.346322
460,86,0.979483
460,87,0.650600
460,88,0.306057
460,89,0.918025
460,90,0.539170
460,91,0.283675
460,92,0.777455
460,93,0.503995
460,94,0.684369
460,95,0.992632
460,96,0.256181
460,97,0.606182
460,98,0.215650
460,99,0.433844
461,0,0.770115
461,1,0.328473
461,2,0.450570
461,3,0.185740
461,4,0.467105
461,5,0.356994
461,6,0.998576
461,7,0.277425
461,8,0.303391
461,9,0.162622
461,10,0.719769
461,11,0.580577
461,12,0.020538
461,13,0.393325
461,14,0.897888
461,15,0.272443
461,16,0.419920
461,17,0.779024
461,18,0.027340
461,19,0.520862
461,20,0.862058
461,21,0.628034
461,22,0.249924
461,23,0.137945
461,24,0.207527
461,25,0.025621
461,26,0.615965
461,27,0.784441
461,28,0.496989
461,29,0.926334
461,30,0.469177
461,31,0.895633
461,32,0.534176
461,33,0.835375
461,34,0.984969
461,35,0.450065
461,36,0.587655
461,37,0.396316
461,38,0.153473
461,39,0.162516
461,40,0.586067
461,41,0.143896
461,42,0.416580
461,43,0.424656
461,44,0.561450
461,45,0.724850
461,46,0.187297
461,47,0.368713
461,48,0.048120
461,49,0.252859
461,50,0.503792
461,51,0.662977
461,52,0.358448
461,53,0.840129
461,54,0.245963
461,55,0.783479
461,56,0.478297
461,57,0.946381
461,58,0.972174
461,59,0.052664
461,60,0.114185
461,61,0.625914
461,62,0.483485
461,63,0.221074
461,64,0.674055
461,65,0.827397
461,66,0.131165
461,67,0.173015
